series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
In,2018-08-10 09:34:00,29.0,False,nan,1132080.0
In,2018-08-10 09:34:00,28.0,False,nan,1132080.0
In,2018-08-10 09:34:00,29.0,False,nan,1132080.0
In,2018-08-10 09:35:00,28.0,False,nan,1132140.0
In,2018-08-10 09:35:00,28.0,False,nan,1132140.0
In,2018-08-10 09:35:00,28.0,False,nan,1132140.0
In,2018-08-10 09:35:00,28.0,False,nan,1132140.0
In,2018-08-10 09:36:00,28.0,False,nan,1132200.0
In,2018-08-10 09:36:00,28.0,False,nan,1132200.0
In,2018-08-10 09:36:00,28.0,False,nan,1132200.0
In,2018-08-10 09:38:00,28.0,False,nan,1132320.0
In,2018-08-10 09:38:00,28.0,False,nan,1132320.0
In,2018-08-10 09:38:00,28.0,False,nan,1132320.0
In,2018-08-10 09:38:00,28.0,False,nan,1132320.0
In,2018-08-10 09:38:00,28.0,False,nan,1132320.0
In,2018-08-10 09:41:00,28.0,False,nan,1132500.0
In,2018-08-10 09:41:00,28.0,False,nan,1132500.0
In,2018-08-10 09:41:00,28.0,False,nan,1132500.0
In,2018-08-10 09:41:00,28.0,False,nan,1132500.0
In,2018-08-10 09:41:00,28.0,False,nan,1132500.0
In,2018-08-10 09:43:00,28.0,False,nan,1132620.0
In,2018-08-10 09:43:00,28.0,False,nan,1132620.0
