series,threshold,precision,recall
In,0.035126060247421265,0.0068006182380216385,0.9565217391304348
In,0.0351642370223999,0.006802721088435374,0.9565217391304348
In,0.03526405245065689,0.006804825239715435,0.9565217391304348
In,0.03538818284869194,0.006806930693069307,0.9565217391304348
In,0.03542031720280647,0.006809037449705973,0.9565217391304348
In,0.03552265465259552,0.006811145510835914,0.9565217391304348
In,0.03554825112223625,0.006813254877671105,0.9565217391304348
In,0.035599321126937866,0.006815365551425031,0.9565217391304348
In,0.03562917932868004,0.006817477533312674,0.9565217391304348
In,0.03569364920258522,0.006819590824550527,0.9565217391304348
In,0.03577201068401337,0.006821705426356589,0.9565217391304348
In,0.03591301664710045,0.006823821339950372,0.9565217391304348
In,0.03601105883717537,0.006825938566552901,0.9565217391304348
In,0.03604958951473236,0.006828057107386716,0.9565217391304348
In,0.03605908900499344,0.006830176963675877,0.9565217391304348
In,0.0360884927213192,0.0068322981366459624,0.9565217391304348
In,0.03615392744541168,0.006834420627524076,0.9565217391304348
In,0.03628576546907425,0.006836544437538844,0.9565217391304348
In,0.03631042689085007,0.006838669567920423,0.9565217391304348
In,0.03635544702410698,0.006840796019900498,0.9565217391304348
In,0.036381252110004425,0.006842923794712286,0.9565217391304348
In,0.036464206874370575,0.006845052893590542,0.9565217391304348
In,0.03651001304388046,0.006847183317771553,0.9565217391304348
In,0.036544788628816605,0.00684931506849315,0.9565217391304348
In,0.036717601120471954,0.006851448146994706,0.9565217391304348
In,0.03671926259994507,0.006853582554517134,0.9565217391304348
In,0.036738693714141846,0.006855718292302898,0.9565217391304348
In,0.03685306757688522,0.00685785536159601,0.9565217391304348
In,0.03700478747487068,0.006859993763642033,0.9565217391304348
In,0.037047386169433594,0.006862133499688085,0.9565217391304348
In,0.03707972168922424,0.006864274570982839,0.9565217391304348
